DB,UT,DI,PMID,TI,SO,JI,PY,DT,LA,TC,AU,AF,C1,RP,CR,DE,ID,AB,VL,IS,BP,EP,SR,AU_UN,AU1_UN,SN,PU,OA,OI,EM,FU,FX,SC,WC
OpenAlex,https://openalex.org/W2150220236,10.1007/s11192-009-0146-3,20585380,"Software survey: VOSviewer, a computer program for bibliometric mapping",SCIENTOMETRICS,Scientometrics,2009,article,en,19438,"['Eck NJV', 'Waltman L']","['Nees Jan van Eck', 'Ludo Waltman']","['Erasmus University Rotterdam', 'Leiden University', 'Erasmus University Rotterdam', 'Leiden University']",,"['https://openalex.org/W204885769', 'https://openalex.org/W1585065401', 'https://openalex.org/W1704958401', 'https://openalex.org/W1734878544', 'https://openalex.org/W1749485691', 'https://openalex.org/W1947595544', 'https://openalex.org/W1975409653', 'https://openalex.org/W1995587687', 'https://openalex.org/W2002227306', 'https://openalex.org/W2008331969', 'https://openalex.org/W2012521459', 'https://openalex.org/W2043976122', 'https://openalex.org/W2045108252', 'https://openalex.org/W2059599755', 'https://openalex.org/W2072840758', 'https://openalex.org/W2075220720', 'https://openalex.org/W2079090652', 'https://openalex.org/W2095972207', 'https://openalex.org/W2096123611', 'https://openalex.org/W2100080715', 'https://openalex.org/W2100484636', 'https://openalex.org/W2101275184', 'https://openalex.org/W2105546352', 'https://openalex.org/W2106336702', 'https://openalex.org/W2118623738', 'https://openalex.org/W2123455699', 'https://openalex.org/W2129800764', 'https://openalex.org/W2138150506', 'https://openalex.org/W2145978555', 'https://openalex.org/W2148398225', 'https://openalex.org/W2167482691', 'https://openalex.org/W2491663862', 'https://openalex.org/W2492190951', 'https://openalex.org/W2495084345', 'https://openalex.org/W2571077957', 'https://openalex.org/W2949876241', 'https://openalex.org/W2951923752', 'https://openalex.org/W3122100588', 'https://openalex.org/W3125534699', 'https://openalex.org/W4205622916', 'https://openalex.org/W4233941003', 'https://openalex.org/W4234292554', 'https://openalex.org/W4237145399', 'https://openalex.org/W4238591974', 'https://openalex.org/W4256379048', 'https://openalex.org/W4291733759', 'https://openalex.org/W6634801741', 'https://openalex.org/W6723345642']","['Computer science', 'Construct (python library)', 'Bibliometrics', 'Citation', 'Software', 'Representation (politics)', 'Data science', 'World Wide Web']","['Computer science', 'Construct (python library)', 'Bibliometrics', 'Citation', 'Software', 'Representation (politics)', 'Data science', 'World Wide Web', 'Law', 'Political science', 'Politics', 'Programming language']","We present VOSviewer, a freely available computer program that we have developed for constructing and viewing bibliometric maps. Unlike most computer programs that are used for bibliometric mapping, VOSviewer pays special attention to the graphical representation of bibliometric maps. The functionality of VOSviewer is especially useful for displaying large bibliometric maps in an easy-to-interpret way. The paper consists of three parts. In the first part, an overview of VOSviewer's functionality for displaying bibliometric maps is provided. In the second part, the technical implementation of specific parts of the program is discussed. Finally, in the third part, VOSviewer's ability to handle large maps is demonstrated by using the program to construct and display a co-citation map of 5,000 major scientific journals.",84,2,523,538,"Eck NJV, 2009, Scientometrics",[],,,,hybrid,[],[],,,"['Computer science', 'Construct (python library)', 'Bibliometrics', 'Citation', 'Software', 'Representation (politics)', 'Data science', 'World Wide Web', 'Law', 'Political science', 'Politics', 'Programming language']",[]
OpenAlex,https://openalex.org/W3160856016,10.1016/j.jbusres.2021.04.070,,How to conduct a bibliometric analysis: An overview and guidelines,JOURNAL OF BUSINESS RESEARCH,Journal of Business Research,2021,article,en,11811,"['Donthu N', 'Kumar S', 'Mukherjee D', 'Pandey N', 'Lim WM']","['Naveen Donthu', 'Satish Kumar', 'Debmalya Mukherjee', 'Nitesh Pandey', 'Weng Marc Lim']","['Georgia State University', 'Malaviya National Institute of Technology Jaipur', 'Swinburne University of Technology Sarawak Campus', 'University of Akron', 'Malaviya National Institute of Technology Jaipur', 'Swinburne University of Technology', 'Swinburne University of Technology Sarawak Campus']",,"['https://openalex.org/W1021000864', 'https://openalex.org/W1500399834', 'https://openalex.org/W1708085422', 'https://openalex.org/W1965746216', 'https://openalex.org/W1970859146', 'https://openalex.org/W2025468035', 'https://openalex.org/W2026048037', 'https://openalex.org/W2039027543', 'https://openalex.org/W2047060174', 'https://openalex.org/W2059503205', 'https://openalex.org/W2060077986', 'https://openalex.org/W2063602140', 'https://openalex.org/W2069134922', 'https://openalex.org/W2071894795', 'https://openalex.org/W2073249039', 'https://openalex.org/W2086848096', 'https://openalex.org/W2088037265', 'https://openalex.org/W2092120460', 'https://openalex.org/W2096245798', 'https://openalex.org/W2101835965', 'https://openalex.org/W2113756781', 'https://openalex.org/W2134064007', 'https://openalex.org/W2135455887', 'https://openalex.org/W2141967394', 'https://openalex.org/W2150220236', 'https://openalex.org/W2164607255', 'https://openalex.org/W2167872491', 'https://openalex.org/W2275696275', 'https://openalex.org/W2277805675', 'https://openalex.org/W2342422269', 'https://openalex.org/W2583258349', 'https://openalex.org/W2605481522', 'https://openalex.org/W2755950973', 'https://openalex.org/W2761394648', 'https://openalex.org/W2769464792', 'https://openalex.org/W2788119423', 'https://openalex.org/W2794750682', 'https://openalex.org/W2885251002', 'https://openalex.org/W2888141929', 'https://openalex.org/W2893340480', 'https://openalex.org/W2924708206', 'https://openalex.org/W2949130492', 'https://openalex.org/W2964523010', 'https://openalex.org/W2973020765', 'https://openalex.org/W2990450011', 'https://openalex.org/W2990688366', 'https://openalex.org/W2999225196', 'https://openalex.org/W3012395081', 'https://openalex.org/W3020068464', 'https://openalex.org/W3033643763', 'https://openalex.org/W3038273726', 'https://openalex.org/W3040841600', 'https://openalex.org/W3041159098', 'https://openalex.org/W3046037449', 'https://openalex.org/W3081258743', 'https://openalex.org/W3089589649', 'https://openalex.org/W3096690806', 'https://openalex.org/W3104534219', 'https://openalex.org/W3111498440', 'https://openalex.org/W3112027575', 'https://openalex.org/W3117937810', 'https://openalex.org/W3120334667', 'https://openalex.org/W3122236068', 'https://openalex.org/W3125019846', 'https://openalex.org/W3125505924', 'https://openalex.org/W3125707221', 'https://openalex.org/W3134202427', 'https://openalex.org/W3134873865', 'https://openalex.org/W3145296828', 'https://openalex.org/W3153953735', 'https://openalex.org/W3160560894', 'https://openalex.org/W4250767237', 'https://openalex.org/W6695147765', 'https://openalex.org/W6767779838', 'https://openalex.org/W6772960899', 'https://openalex.org/W6786707445']","['Bibliometrics', 'Field (mathematics)', 'Data science', 'Resource (disambiguation)', 'Computer science', 'Management science', 'Focus (optics)', 'Library science', 'Engineering', 'Mathematics']","['Bibliometrics', 'Field (mathematics)', 'Data science', 'Resource (disambiguation)', 'Computer science', 'Management science', 'Focus (optics)', 'Library science', 'Engineering', 'Mathematics', 'Computer network', 'Physics', 'Optics', 'Pure mathematics']",,133,,285,296,"Donthu N, 2021, Journal of Business Research",[],,,,closed,[],[],,,"['Bibliometrics', 'Field (mathematics)', 'Data science', 'Resource (disambiguation)', 'Computer science', 'Management science', 'Focus (optics)', 'Library science', 'Engineering', 'Mathematics', 'Computer network', 'Physics', 'Optics', 'Pure mathematics']",[]
OpenAlex,https://openalex.org/W3125707221,10.1177/1094428114562629,,Bibliometric Methods in Management and Organization,ORGANIZATIONAL RESEARCH METHODS,Organizational Research Methods,2014,article,en,6520,"['Župič I', 'Čater T']","['Ivan Župič', 'Tomaž Čater']","['University of Ljubljana', 'University of Ljubljana']",,"['https://openalex.org/W58954717', 'https://openalex.org/W1498200204', 'https://openalex.org/W1504939813', 'https://openalex.org/W1533083527', 'https://openalex.org/W1537982310', 'https://openalex.org/W1548754865', 'https://openalex.org/W1562788212', 'https://openalex.org/W1579972629', 'https://openalex.org/W1833120343', 'https://openalex.org/W1909123760', 'https://openalex.org/W1910677699', 'https://openalex.org/W1955749066', 'https://openalex.org/W1965489099', 'https://openalex.org/W1966104031', 'https://openalex.org/W1966538856', 'https://openalex.org/W1968707237', 'https://openalex.org/W1970859146', 'https://openalex.org/W1974619358', 'https://openalex.org/W1976954600', 'https://openalex.org/W1977775666', 'https://openalex.org/W1980483554', 'https://openalex.org/W1981340255', 'https://openalex.org/W1981886524', 'https://openalex.org/W1983635535', 'https://openalex.org/W1986060595', 'https://openalex.org/W1989669128', 'https://openalex.org/W1990476851', 'https://openalex.org/W1992478940', 'https://openalex.org/W1993569066', 'https://openalex.org/W1995889545', 'https://openalex.org/W2002786581', 'https://openalex.org/W2005207065', 'https://openalex.org/W2005311637', 'https://openalex.org/W2005669495', 'https://openalex.org/W2008388219', 'https://openalex.org/W2009918649', 'https://openalex.org/W2011869836', 'https://openalex.org/W2013851245', 'https://openalex.org/W2015289818', 'https://openalex.org/W2017680781', 'https://openalex.org/W2018037649', 'https://openalex.org/W2020714635', 'https://openalex.org/W2020913499', 'https://openalex.org/W2022350928', 'https://openalex.org/W2022639491', 'https://openalex.org/W2025270607', 'https://openalex.org/W2030796475', 'https://openalex.org/W2031075407', 'https://openalex.org/W2032620895', 'https://openalex.org/W2033013796', 'https://openalex.org/W2036856250', 'https://openalex.org/W2037925493', 'https://openalex.org/W2038078580', 'https://openalex.org/W2039027543', 'https://openalex.org/W2042438801', 'https://openalex.org/W2043976122', 'https://openalex.org/W2044191302', 'https://openalex.org/W2045108252', 'https://openalex.org/W2045301937', 'https://openalex.org/W2046375499', 'https://openalex.org/W2046567031', 'https://openalex.org/W2046725475', 'https://openalex.org/W2047060174', 'https://openalex.org/W2051942606', 'https://openalex.org/W2052443584', 'https://openalex.org/W2053738997', 'https://openalex.org/W2056318798', 'https://openalex.org/W2058391311', 'https://openalex.org/W2059212462', 'https://openalex.org/W2059737250', 'https://openalex.org/W2060077986', 'https://openalex.org/W2060111466', 'https://openalex.org/W2061412583', 'https://openalex.org/W2061856577', 'https://openalex.org/W2063107273', 'https://openalex.org/W2068367148', 'https://openalex.org/W2070405287', 'https://openalex.org/W2071427061', 'https://openalex.org/W2072250519', 'https://openalex.org/W2072897447', 'https://openalex.org/W2079090652', 'https://openalex.org/W2079694334', 'https://openalex.org/W2081700446', 'https://openalex.org/W2084773904', 'https://openalex.org/W2085429409', 'https://openalex.org/W2088037265', 'https://openalex.org/W2088209891', 'https://openalex.org/W2096123611', 'https://openalex.org/W2096245798', 'https://openalex.org/W2096826541', 'https://openalex.org/W2096966791', 'https://openalex.org/W2097050247', 'https://openalex.org/W2099811601', 'https://openalex.org/W2099987767', 'https://openalex.org/W2100484636', 'https://openalex.org/W2105761393', 'https://openalex.org/W2108680868', 'https://openalex.org/W2108795964', 'https://openalex.org/W2111783790', 'https://openalex.org/W2121983971', 'https://openalex.org/W2123299382', 'https://openalex.org/W2127048411', 'https://openalex.org/W2129510979', 'https://openalex.org/W2129936978', 'https://openalex.org/W2131681506', 'https://openalex.org/W2132707124', 'https://openalex.org/W2135347099', 'https://openalex.org/W2135455887', 'https://openalex.org/W2135885100', 'https://openalex.org/W2137174507', 'https://openalex.org/W2137330192', 'https://openalex.org/W2138288944', 'https://openalex.org/W2138601714', 'https://openalex.org/W2143192685', 'https://openalex.org/W2144167988', 'https://openalex.org/W2145615980', 'https://openalex.org/W2146078492', 'https://openalex.org/W2146695321', 'https://openalex.org/W2146925683', 'https://openalex.org/W2149621859', 'https://openalex.org/W2155259494', 'https://openalex.org/W2161073469', 'https://openalex.org/W2164373338', 'https://openalex.org/W2167872491', 'https://openalex.org/W2168865631', 'https://openalex.org/W2170735419', 'https://openalex.org/W2170940670', 'https://openalex.org/W2171743495', 'https://openalex.org/W2171915060', 'https://openalex.org/W2174706414', 'https://openalex.org/W2332928533', 'https://openalex.org/W2902225836', 'https://openalex.org/W2951515884', 'https://openalex.org/W3099768174', 'https://openalex.org/W3102641634', 'https://openalex.org/W3122111986', 'https://openalex.org/W3122242987', 'https://openalex.org/W3124154077', 'https://openalex.org/W3125268427', 'https://openalex.org/W3125505924', 'https://openalex.org/W3125831591', 'https://openalex.org/W4231729317', 'https://openalex.org/W4238591974', 'https://openalex.org/W4241271818', 'https://openalex.org/W4243208282', 'https://openalex.org/W4243838916', 'https://openalex.org/W4255497883', 'https://openalex.org/W4299486612', 'https://openalex.org/W4300870773']","['Bibliographic coupling', 'Citation analysis', 'Citation', 'Objectivity (philosophy)', 'Bibliometrics', 'Workflow', 'Computer science', 'Co-citation', 'Data science', 'Field (mathematics)', 'Management science', 'Sociology', 'Knowledge management', 'Library science', 'Epistemology', 'Database', 'Engineering']","['Bibliographic coupling', 'Citation analysis', 'Citation', 'Objectivity (philosophy)', 'Bibliometrics', 'Workflow', 'Computer science', 'Co-citation', 'Data science', 'Field (mathematics)', 'Management science', 'Sociology', 'Knowledge management', 'Library science', 'Epistemology', 'Database', 'Engineering', 'Mathematics', 'Philosophy', 'Pure mathematics']","We aim to develop a meaningful single-source reference for management and organization scholars interested in using bibliometric methods for mapping research specialties. Such methods introduce a measure of objectivity into the evaluation of scientific literature and hold the potential to increase rigor and mitigate researcher bias in reviews of scientific literature by aggregating the opinions of multiple scholars working in the field. We introduce the bibliometric methods of citation analysis, co-citation analysis, bibliographical coupling, co-author analysis, and co-word analysis and present a workflow for conducting bibliometric studies with guidelines for researchers. We envision that bibliometric methods will complement meta-analysis and qualitative structured literature reviews as a method for reviewing and evaluating scientific literature. To demonstrate bibliometric methods, we performed a citation and co-citation analysis to map the intellectual structure of the Organizational Research Methods journal.",18,3,429,472,"Župič I, 2014, Organizational Research Methods",[],,,,closed,[],[],,,"['Bibliographic coupling', 'Citation analysis', 'Citation', 'Objectivity (philosophy)', 'Bibliometrics', 'Workflow', 'Computer science', 'Co-citation', 'Data science', 'Field (mathematics)', 'Management science', 'Sociology', 'Knowledge management', 'Library science', 'Epistemology', 'Database', 'Engineering', 'Mathematics', 'Philosophy', 'Pure mathematics']",[]
OpenAlex,https://openalex.org/W150292108,10.1007/978-3-319-10377-8_13,,Visualizing Bibliometric Networks,,,2014,book-chapter,en,3176,"['Eck NJV', 'Waltman L']","['Nees Jan van Eck', 'Ludo Waltman']","['Leiden University', 'Leiden University']",,"['https://openalex.org/W634834491', 'https://openalex.org/W637241713', 'https://openalex.org/W1542807197', 'https://openalex.org/W1586276670', 'https://openalex.org/W1637660785', 'https://openalex.org/W1947595544', 'https://openalex.org/W1966538856', 'https://openalex.org/W1970859146', 'https://openalex.org/W1973063963', 'https://openalex.org/W1975409653', 'https://openalex.org/W1976620775', 'https://openalex.org/W1984689597', 'https://openalex.org/W1986770435', 'https://openalex.org/W1989669128', 'https://openalex.org/W1995587687', 'https://openalex.org/W1996076164', 'https://openalex.org/W1998040366', 'https://openalex.org/W2000987239', 'https://openalex.org/W2002227306', 'https://openalex.org/W2005207065', 'https://openalex.org/W2005311637', 'https://openalex.org/W2017680781', 'https://openalex.org/W2036137014', 'https://openalex.org/W2043976122', 'https://openalex.org/W2045108252', 'https://openalex.org/W2072897447', 'https://openalex.org/W2075220720', 'https://openalex.org/W2076533762', 'https://openalex.org/W2079090652', 'https://openalex.org/W2082274191', 'https://openalex.org/W2089458547', 'https://openalex.org/W2090961555', 'https://openalex.org/W2095293504', 'https://openalex.org/W2095972207', 'https://openalex.org/W2100484636', 'https://openalex.org/W2106336702', 'https://openalex.org/W2108680868', 'https://openalex.org/W2125910575', 'https://openalex.org/W2126566678', 'https://openalex.org/W2130548493', 'https://openalex.org/W2136231993', 'https://openalex.org/W2138150506', 'https://openalex.org/W2143493069', 'https://openalex.org/W2148398225', 'https://openalex.org/W2148606255', 'https://openalex.org/W2150220236', 'https://openalex.org/W2152361179', 'https://openalex.org/W2155046806', 'https://openalex.org/W2160441315', 'https://openalex.org/W2163820799', 'https://openalex.org/W2167482691', 'https://openalex.org/W2402734741', 'https://openalex.org/W2487779721', 'https://openalex.org/W2495084345', 'https://openalex.org/W2951923752', 'https://openalex.org/W2953107155', 'https://openalex.org/W2963453445', 'https://openalex.org/W3122100588', 'https://openalex.org/W4205622916', 'https://openalex.org/W4214491305', 'https://openalex.org/W4238014149', 'https://openalex.org/W4238591974', 'https://openalex.org/W4243208282', 'https://openalex.org/W4255497883', 'https://openalex.org/W4256379048', 'https://openalex.org/W4291733759', 'https://openalex.org/W6685221449', 'https://openalex.org/W6722870305']","['Timeline', 'Computer science', 'Visualization', 'Graph drawing', 'Bibliometrics', 'Data science', 'Citation', 'Bibliographic coupling', 'Construct (python library)', 'Software', 'Information retrieval', 'Data mining', 'World Wide Web', 'Geography']","['Timeline', 'Computer science', 'Visualization', 'Graph drawing', 'Bibliometrics', 'Data science', 'Citation', 'Bibliographic coupling', 'Construct (python library)', 'Software', 'Information retrieval', 'Data mining', 'World Wide Web', 'Geography', 'Programming language', 'Archaeology']",,,,285,320,"Eck NJV, 2014",[],,,,closed,[],[],,,"['Timeline', 'Computer science', 'Visualization', 'Graph drawing', 'Bibliometrics', 'Data science', 'Citation', 'Bibliographic coupling', 'Construct (python library)', 'Software', 'Information retrieval', 'Data mining', 'World Wide Web', 'Geography', 'Programming language', 'Archaeology']",[]
OpenAlex,https://openalex.org/W1021000864,10.1007/s11192-015-1645-z,26594073,The bibliometric analysis of scholarly production: How great is the impact?,SCIENTOMETRICS,Scientometrics,2015,article,en,2961,"['Ellegaard O', 'Wallin JA']","['Ole Ellegaard', 'Johan Albert Wallin']","['University of Southern Denmark', 'University of Southern Denmark']",,"['https://openalex.org/W271661306', 'https://openalex.org/W612790945', 'https://openalex.org/W637241713', 'https://openalex.org/W1499780223', 'https://openalex.org/W1517593287', 'https://openalex.org/W1645648337', 'https://openalex.org/W1716592288', 'https://openalex.org/W1830517732', 'https://openalex.org/W1904963378', 'https://openalex.org/W1970589734', 'https://openalex.org/W1979067636', 'https://openalex.org/W1980757397', 'https://openalex.org/W1982564000', 'https://openalex.org/W1984066943', 'https://openalex.org/W1987341880', 'https://openalex.org/W1992377140', 'https://openalex.org/W1992546407', 'https://openalex.org/W1999995230', 'https://openalex.org/W2005311637', 'https://openalex.org/W2005818735', 'https://openalex.org/W2019096529', 'https://openalex.org/W2035328926', 'https://openalex.org/W2039027543', 'https://openalex.org/W2045214358', 'https://openalex.org/W2045788992', 'https://openalex.org/W2057283046', 'https://openalex.org/W2062679548', 'https://openalex.org/W2064428941', 'https://openalex.org/W2068452509', 'https://openalex.org/W2068844935', 'https://openalex.org/W2072897447', 'https://openalex.org/W2076268740', 'https://openalex.org/W2077009410', 'https://openalex.org/W2087253031', 'https://openalex.org/W2092391499', 'https://openalex.org/W2097462716', 'https://openalex.org/W2115584976', 'https://openalex.org/W2116487592', 'https://openalex.org/W2117679835', 'https://openalex.org/W2123455699', 'https://openalex.org/W2125910575', 'https://openalex.org/W2128438887', 'https://openalex.org/W2132100155', 'https://openalex.org/W2136149743', 'https://openalex.org/W2137224556', 'https://openalex.org/W2153511600', 'https://openalex.org/W2166369082', 'https://openalex.org/W2166739915', 'https://openalex.org/W2167418441', 'https://openalex.org/W2168840105', 'https://openalex.org/W2489665018', 'https://openalex.org/W2566617671', 'https://openalex.org/W2953107155', 'https://openalex.org/W3102109132', 'https://openalex.org/W4297835285']","['Bibliometrics', 'Production (economics)', 'Knowledge production', 'Regional science', 'Citation analysis', 'Computer science', 'Sociology', 'Library science', 'Knowledge management', 'Economics', 'Citation']","['Bibliometrics', 'Production (economics)', 'Knowledge production', 'Regional science', 'Citation analysis', 'Computer science', 'Sociology', 'Library science', 'Knowledge management', 'Economics', 'Citation', 'Macroeconomics']","Bibliometric methods or ""analysis"" are now firmly established as scientific specialties and are an integral part of research evaluation methodology especially within the scientific and applied fields. The methods are used increasingly when studying various aspects of science and also in the way institutions and universities are ranked worldwide. A sufficient number of studies have been completed, and with the resulting literature, it is now possible to analyse the bibliometric method by using its own methodology. The bibliometric literature in this study, which was extracted from Web of Science, is divided into two parts using a method comparable to the method of Jonkers et al. (Characteristics of bibliometrics articles in library and information sciences (LIS) and other journals, pp. 449-551, 2012: The publications either lie within the Information and Library Science (ILS) category or within the non-ILS category which includes more applied, ""subject"" based studies. The impact in the different groupings is judged by means of citation analysis using normalized data and an almost linear increase can be observed from 1994 onwards in the non-ILS category. The implication for the dissemination and use of the bibliometric methods in the different contexts is discussed. A keyword analysis identifies the most popular subjects covered by bibliometric analysis, and multidisciplinary articles are shown to have the highest impact. A noticeable shift is observed in those countries which contribute to the pool of bibliometric analysis, as well as a self-perpetuating effect in giving and taking references.",105,3,1809,1831,"Ellegaard O, 2015, Scientometrics",[],,,,hybrid,[],[],,,"['Bibliometrics', 'Production (economics)', 'Knowledge production', 'Regional science', 'Citation analysis', 'Computer science', 'Sociology', 'Library science', 'Knowledge management', 'Economics', 'Citation', 'Macroeconomics']",[]
OpenAlex,https://openalex.org/W2275696275,,,Statistical bibliography or bibliometrics,JOURNAL OF DOCUMENTATION,Journal of Documentation,1969,article,en,3181,['Pritchard AE'],['Angela E. Pritchard'],[],,[],"['Bibliometrics', 'Bibliography', 'Library science', 'Information retrieval', 'Computer science']","['Bibliometrics', 'Bibliography', 'Library science', 'Information retrieval', 'Computer science']",,25,,348,,"Pritchard AE, 1969, Journal of Documentation",[],,,,closed,[],[],,,"['Bibliometrics', 'Bibliography', 'Library science', 'Information retrieval', 'Computer science']",[]
OpenAlex,https://openalex.org/W2068452509,10.1038/520429a,,Bibliometrics: The Leiden Manifesto for research metrics,NATURE,Nature,2015,article,en,2588,"['Hicks D', 'Wouters P', 'Waltman L', 'Rijcke SD', 'Ràfols I']","['Diana Hicks', 'Paul Wouters', 'Ludo Waltman', 'Sarah de Rijcke', 'Ismael Ràfols']","['Georgia Institute of Technology', 'Leiden University', 'Leiden University', 'Leiden University', 'Universitat Politècnica de València', 'Consejo Superior de Investigaciones Científicas']",,"['https://openalex.org/W596883077', 'https://openalex.org/W2017765427', 'https://openalex.org/W2042852414', 'https://openalex.org/W2080870854', 'https://openalex.org/W2095271263', 'https://openalex.org/W2128438887', 'https://openalex.org/W2132631086', 'https://openalex.org/W2140283616', 'https://openalex.org/W2153511600', 'https://openalex.org/W2158237825', 'https://openalex.org/W2533043833']","['Manifesto', 'Bibliometrics', 'Library science', 'Computer science', 'Political science', 'Law']","['Manifesto', 'Bibliometrics', 'Library science', 'Computer science', 'Political science', 'Law']",,520,7548,429,431,"Hicks D, 2015, Nature",[],,,,bronze,[],[],,,"['Manifesto', 'Bibliometrics', 'Library science', 'Computer science', 'Political science', 'Law']",[]
OpenAlex,https://openalex.org/W2069134922,10.1007/bf02016680,,Toward a definition of “bibliometrics”,SCIENTOMETRICS,Scientometrics,1987,article,en,1571,['Broadus RN'],['Robert N. Broadus'],['University of North Carolina at Chapel Hill'],,"['https://openalex.org/W115589318', 'https://openalex.org/W202960689', 'https://openalex.org/W244127999', 'https://openalex.org/W248849096', 'https://openalex.org/W330281477', 'https://openalex.org/W653245328', 'https://openalex.org/W1521517187', 'https://openalex.org/W1543126387', 'https://openalex.org/W1561180071', 'https://openalex.org/W1967484766', 'https://openalex.org/W1983473310', 'https://openalex.org/W1993796432', 'https://openalex.org/W2036390847', 'https://openalex.org/W2038189084', 'https://openalex.org/W2040610317', 'https://openalex.org/W2069818529', 'https://openalex.org/W2085912276', 'https://openalex.org/W2093679926', 'https://openalex.org/W2121291105', 'https://openalex.org/W2133910986', 'https://openalex.org/W2145595412', 'https://openalex.org/W2275696275', 'https://openalex.org/W2329512751', 'https://openalex.org/W2330114716', 'https://openalex.org/W2333698347', 'https://openalex.org/W2483799599', 'https://openalex.org/W4243784543', 'https://openalex.org/W6602791579']","['Bibliometrics', ""Zipf's law"", 'Term (time)', 'Informetrics', 'Computer science', 'Information retrieval', 'Scientometrics', 'Data science', 'Epistemology', 'Sociology', 'Social science', 'Library science', 'Mathematics', 'Philosophy', 'Statistics']","['Bibliometrics', ""Zipf's law"", 'Term (time)', 'Informetrics', 'Computer science', 'Information retrieval', 'Scientometrics', 'Data science', 'Epistemology', 'Sociology', 'Social science', 'Library science', 'Mathematics', 'Philosophy', 'Statistics', 'Quantum mechanics', 'Physics']",,12,5-6,373,379,"Broadus RN, 1987, Scientometrics",[],,,,closed,[],[],,,"['Bibliometrics', ""Zipf's law"", 'Term (time)', 'Informetrics', 'Computer science', 'Information retrieval', 'Scientometrics', 'Data science', 'Epistemology', 'Sociology', 'Social science', 'Library science', 'Mathematics', 'Philosophy', 'Statistics', 'Quantum mechanics', 'Physics']",[]
